SKU,Subagencia,Marzo,Abril,Mayo
197,10158,674.3552501,733.2059033,714.0161464
197,10161,674.3552501,733.2059033,714.0161464
197,10169,674.3552501,733.2059033,714.0161464
197,10183,674.3552501,733.2059033,714.0161464
197,10194,674.3552501,733.2059033,714.0161464
197,10197,674.3552501,733.2059033,714.0161464
197,10198,674.3552501,733.2059033,714.0161464
197,10199,674.3552501,733.2059033,714.0161464
197,10203,674.3552501,733.2059033,714.0161464
197,10204,674.3552501,733.2059033,714.0161464
197,10207,674.3552501,733.2059033,714.0161464
197,10209,674.3552501,733.2059033,714.0161464
197,10215,674.3552501,733.2059033,714.0161464
197,10217,674.3552501,733.2059033,714.0161464
197,10218,674.3552501,733.2059033,714.0161464
197,10233,674.3552501,733.2059033,714.0161464
197,10234,674.3552501,733.2059033,714.0161464
197,10235,674.3552501,733.2059033,714.0161464
197,10236,674.3552501,733.2059033,714.0161464
197,10240,674.3552501,733.2059033,714.0161464
197,10243,674.3552501,733.2059033,714.0161464
197,10245,674.3552501,733.2059033,714.0161464
197,10246,674.3552501,733.2059033,714.0161464
197,10257,674.3552501,733.2059033,714.0161464
197,10259,674.3552501,733.2059033,714.0161464
198,10003,674.3552501,733.2059033,714.0161464
198,10100,674.3552501,733.2059033,714.0161464
198,10105,674.3552501,733.2059033,714.0161464
198,10118,674.3552501,733.2059033,714.0161464
198,10119,674.3552501,733.2059033,714.0161464
198,10129,674.3552501,733.2059033,714.0161464
198,10133,674.3552501,733.2059033,714.0161464
198,10237,674.3552501,733.2059033,714.0161464
199,10116,674.3552501,733.2059033,714.0161464
199,10129,674.3552501,733.2059033,714.0161464
199,10146,674.3552501,733.2059033,714.0161464
199,10234,674.3552501,733.2059033,714.0161464
199,10235,674.3552501,733.2059033,714.0161464
2,10003,674.3552501,733.2059033,714.0161464
2,10005,674.3552501,733.2059033,714.0161464
2,10006,674.3552501,733.2059033,714.0161464
2,10007,674.3552501,733.2059033,714.0161464
2,10008,674.3552501,733.2059033,714.0161464
2,10009,674.3552501,733.2059033,714.0161464
2,10010,674.3552501,733.2059033,714.0161464
2,10011,674.3552501,733.2059033,714.0161464
2,10012,674.3552501,733.2059033,714.0161464
2,10026,674.3552501,733.2059033,714.0161464
2,10027,674.3552501,733.2059033,714.0161464
2,10031,674.3552501,733.2059033,714.0161464
2,10037,674.3552501,733.2059033,714.0161464
2,10038,674.3552501,733.2059033,714.0161464
2,10039,674.3552501,733.2059033,714.0161464
2,10040,674.3552501,733.2059033,714.0161464
2,10041,674.3552501,733.2059033,714.0161464
2,10042,674.3552501,733.2059033,714.0161464
2,10043,674.3552501,733.2059033,714.0161464
2,10044,674.3552501,733.2059033,714.0161464
2,10046,674.3552501,733.2059033,714.0161464
2,10048,674.3552501,733.2059033,714.0161464
2,10050,674.3552501,733.2059033,714.0161464
2,10058,674.3552501,733.2059033,714.0161464
2,10059,674.3552501,733.2059033,714.0161464
2,10060,674.3552501,733.2059033,714.0161464
2,10063,674.3552501,733.2059033,714.0161464
2,10073,674.3552501,733.2059033,714.0161464
2,10077,674.3552501,733.2059033,714.0161464
2,10080,674.3552501,733.2059033,714.0161464
2,10081,674.3552501,733.2059033,714.0161464
2,10082,674.3552501,733.2059033,714.0161464
2,10083,674.3552501,733.2059033,714.0161464
2,10087,674.3552501,733.2059033,714.0161464
2,10091,674.3552501,733.2059033,714.0161464
2,10092,674.3552501,733.2059033,714.0161464
2,10093,674.3552501,733.2059033,714.0161464
2,10096,674.3552501,733.2059033,714.0161464
2,10100,674.3552501,733.2059033,714.0161464
2,10102,674.3552501,733.2059033,714.0161464
2,10105,674.3552501,733.2059033,714.0161464
2,10106,674.3552501,733.2059033,714.0161464
2,10110,674.3552501,733.2059033,714.0161464
2,10114,674.3552501,733.2059033,714.0161464
2,10116,674.3552501,733.2059033,714.0161464
2,10118,674.3552501,733.2059033,714.0161464
2,10119,674.3552501,733.2059033,714.0161464
2,10122,674.3552501,733.2059033,714.0161464
2,10129,674.3552501,733.2059033,714.0161464
2,10130,674.3552501,733.2059033,714.0161464
2,10131,674.3552501,733.2059033,714.0161464
2,10133,674.3552501,733.2059033,714.0161464
2,10134,674.3552501,733.2059033,714.0161464
2,10135,674.3552501,733.2059033,714.0161464
2,10136,674.3552501,733.2059033,714.0161464
2,10141,674.3552501,733.2059033,714.0161464
2,10146,674.3552501,733.2059033,714.0161464
2,10156,674.3552501,733.2059033,714.0161464
2,10158,674.3552501,733.2059033,714.0161464
2,10159,674.3552501,733.2059033,714.0161464
2,10161,674.3552501,733.2059033,714.0161464
2,10169,674.3552501,733.2059033,714.0161464
2,10176,674.3552501,733.2059033,714.0161464
2,10183,674.3552501,733.2059033,714.0161464
2,10194,674.3552501,733.2059033,714.0161464
2,10197,674.3552501,733.2059033,714.0161464
2,10198,674.3552501,733.2059033,714.0161464
2,10203,674.3552501,733.2059033,714.0161464
2,10204,674.3552501,733.2059033,714.0161464
2,10206,674.3552501,733.2059033,714.0161464
2,10209,674.3552501,733.2059033,714.0161464
2,10212,674.3552501,733.2059033,714.0161464
2,10215,674.3552501,733.2059033,714.0161464
2,10218,674.3552501,733.2059033,714.0161464
2,10229,674.3552501,733.2059033,714.0161464
2,10231,674.3552501,733.2059033,714.0161464
2,10241,674.3552501,733.2059033,714.0161464
2,10259,674.3552501,733.2059033,714.0161464
20,10003,674.3552501,733.2059033,714.0161464
20,10006,674.3552501,733.2059033,714.0161464
20,10007,674.3552501,733.2059033,714.0161464
20,10008,674.3552501,733.2059033,714.0161464
20,10009,674.3552501,733.2059033,714.0161464
20,10010,674.3552501,733.2059033,714.0161464
20,10011,674.3552501,733.2059033,714.0161464
20,10012,674.3552501,733.2059033,714.0161464
20,10026,674.3552501,733.2059033,714.0161464
20,10027,674.3552501,733.2059033,714.0161464
20,10037,674.3552501,733.2059033,714.0161464
20,10038,674.3552501,733.2059033,714.0161464
20,10039,674.3552501,733.2059033,714.0161464
20,10040,674.3552501,733.2059033,714.0161464
20,10041,674.3552501,733.2059033,714.0161464
20,10042,674.3552501,733.2059033,714.0161464
20,10043,674.3552501,733.2059033,714.0161464
20,10044,674.3552501,733.2059033,714.0161464
20,10046,674.3552501,733.2059033,714.0161464
20,10048,674.3552501,733.2059033,714.0161464
20,10050,674.3552501,733.2059033,714.0161464
20,10058,674.3552501,733.2059033,714.0161464
20,10059,674.3552501,733.2059033,714.0161464
20,10060,674.3552501,733.2059033,714.0161464
20,10063,674.3552501,733.2059033,714.0161464
20,10073,674.3552501,733.2059033,714.0161464
20,10077,674.3552501,733.2059033,714.0161464
20,10080,674.3552501,733.2059033,714.0161464
20,10081,674.3552501,733.2059033,714.0161464
20,10082,674.3552501,733.2059033,714.0161464
20,10083,674.3552501,733.2059033,714.0161464
20,10087,674.3552501,733.2059033,714.0161464
20,10091,674.3552501,733.2059033,714.0161464
20,10092,674.3552501,733.2059033,714.0161464
20,10093,674.3552501,733.2059033,714.0161464
20,10096,674.3552501,733.2059033,714.0161464
20,10100,674.3552501,733.2059033,714.0161464
20,10102,674.3552501,733.2059033,714.0161464
20,10105,674.3552501,733.2059033,714.0161464
20,10116,674.3552501,733.2059033,714.0161464
20,10118,674.3552501,733.2059033,714.0161464
20,10119,674.3552501,733.2059033,714.0161464
20,10129,674.3552501,733.2059033,714.0161464
20,10130,674.3552501,733.2059033,714.0161464
20,10131,674.3552501,733.2059033,714.0161464
20,10133,674.3552501,733.2059033,714.0161464
20,10134,674.3552501,733.2059033,714.0161464
20,10135,674.3552501,733.2059033,714.0161464
20,10136,674.3552501,733.2059033,714.0161464
20,10141,674.3552501,733.2059033,714.0161464
20,10146,674.3552501,733.2059033,714.0161464
20,10158,674.3552501,733.2059033,714.0161464
20,10159,674.3552501,733.2059033,714.0161464
20,10161,674.3552501,733.2059033,714.0161464
20,10169,674.3552501,733.2059033,714.0161464
20,10176,674.3552501,733.2059033,714.0161464
20,10183,674.3552501,733.2059033,714.0161464
20,10186,674.3552501,733.2059033,714.0161464
20,10188,674.3552501,733.2059033,714.0161464
20,10189,674.3552501,733.2059033,714.0161464
20,10194,674.3552501,733.2059033,714.0161464
20,10197,674.3552501,733.2059033,714.0161464
20,10198,674.3552501,733.2059033,714.0161464
20,10199,674.3552501,733.2059033,714.0161464
20,10203,674.3552501,733.2059033,714.0161464
20,10204,674.3552501,733.2059033,714.0161464
20,10209,674.3552501,733.2059033,714.0161464
20,10211,674.3552501,733.2059033,714.0161464
20,10212,674.3552501,733.2059033,714.0161464
20,10214,674.3552501,733.2059033,714.0161464
20,10215,674.3552501,733.2059033,714.0161464
20,10216,674.3552501,733.2059033,714.0161464
20,10217,674.3552501,733.2059033,714.0161464
20,10218,674.3552501,733.2059033,714.0161464
20,10229,674.3552501,733.2059033,714.0161464
20,10231,674.3552501,733.2059033,714.0161464
20,10241,674.3552501,733.2059033,714.0161464
20,10243,674.3552501,733.2059033,714.0161464
20,10245,674.3552501,733.2059033,714.0161464
20,10246,674.3552501,733.2059033,714.0161464
20,10249,674.3552501,733.2059033,714.0161464
20,10254,674.3552501,733.2059033,714.0161464
20,10257,674.3552501,733.2059033,714.0161464
20,10258,674.3552501,733.2059033,714.0161464
20,10259,674.3552501,733.2059033,714.0161464
200,10234,674.3552501,733.2059033,714.0161464
201,10006,674.3552501,733.2059033,714.0161464
201,10007,674.3552501,733.2059033,714.0161464
201,10008,674.3552501,733.2059033,714.0161464
201,10009,674.3552501,733.2059033,714.0161464
201,10010,674.3552501,733.2059033,714.0161464
201,10011,674.3552501,733.2059033,714.0161464
201,10012,674.3552501,733.2059033,714.0161464
201,10026,674.3552501,733.2059033,714.0161464
201,10027,674.3552501,733.2059033,714.0161464
201,10031,674.3552501,733.2059033,714.0161464
201,10037,674.3552501,733.2059033,714.0161464
201,10038,674.3552501,733.2059033,714.0161464
201,10039,674.3552501,733.2059033,714.0161464
201,10040,674.3552501,733.2059033,714.0161464
201,10041,674.3552501,733.2059033,714.0161464
201,10048,674.3552501,733.2059033,714.0161464
201,10050,674.3552501,733.2059033,714.0161464
201,10058,674.3552501,733.2059033,714.0161464
201,10059,674.3552501,733.2059033,714.0161464
201,10060,674.3552501,733.2059033,714.0161464
201,10063,674.3552501,733.2059033,714.0161464
201,10073,674.3552501,733.2059033,714.0161464
201,10077,674.3552501,733.2059033,714.0161464
201,10080,674.3552501,733.2059033,714.0161464
201,10081,674.3552501,733.2059033,714.0161464
201,10082,674.3552501,733.2059033,714.0161464
201,10083,674.3552501,733.2059033,714.0161464
201,10087,674.3552501,733.2059033,714.0161464
201,10091,674.3552501,733.2059033,714.0161464
201,10092,674.3552501,733.2059033,714.0161464
201,10093,674.3552501,733.2059033,714.0161464
201,10096,674.3552501,733.2059033,714.0161464
201,10100,674.3552501,733.2059033,714.0161464
201,10102,674.3552501,733.2059033,714.0161464
201,10105,674.3552501,733.2059033,714.0161464
201,10106,674.3552501,733.2059033,714.0161464
201,10110,674.3552501,733.2059033,714.0161464
201,10114,674.3552501,733.2059033,714.0161464
201,10116,674.3552501,733.2059033,714.0161464
201,10118,674.3552501,733.2059033,714.0161464
201,10119,674.3552501,733.2059033,714.0161464
201,10122,674.3552501,733.2059033,714.0161464
201,10129,674.3552501,733.2059033,714.0161464
201,10130,674.3552501,733.2059033,714.0161464
201,10131,674.3552501,733.2059033,714.0161464
201,10133,674.3552501,733.2059033,714.0161464
201,10134,674.3552501,733.2059033,714.0161464
201,10135,674.3552501,733.2059033,714.0161464
201,10136,674.3552501,733.2059033,714.0161464
201,10141,674.3552501,733.2059033,714.0161464
201,10146,674.3552501,733.2059033,714.0161464
201,10156,674.3552501,733.2059033,714.0161464
201,10158,674.3552501,733.2059033,714.0161464
201,10159,674.3552501,733.2059033,714.0161464
201,10161,674.3552501,733.2059033,714.0161464
201,10169,674.3552501,733.2059033,714.0161464
201,10176,674.3552501,733.2059033,714.0161464
201,10183,674.3552501,733.2059033,714.0161464
201,10186,674.3552501,733.2059033,714.0161464
201,10188,674.3552501,733.2059033,714.0161464
201,10189,674.3552501,733.2059033,714.0161464
201,10194,674.3552501,733.2059033,714.0161464
201,10206,674.3552501,733.2059033,714.0161464
201,10207,674.3552501,733.2059033,714.0161464
201,10209,674.3552501,733.2059033,714.0161464
201,10211,674.3552501,733.2059033,714.0161464
201,10212,674.3552501,733.2059033,714.0161464
201,10214,674.3552501,733.2059033,714.0161464
201,10215,674.3552501,733.2059033,714.0161464
201,10216,674.3552501,733.2059033,714.0161464
201,10217,674.3552501,733.2059033,714.0161464
201,10218,674.3552501,733.2059033,714.0161464
201,10229,674.3552501,733.2059033,714.0161464
201,10231,674.3552501,733.2059033,714.0161464
201,10240,674.3552501,733.2059033,714.0161464
201,10241,674.3552501,733.2059033,714.0161464
201,10245,674.3552501,733.2059033,714.0161464
201,10246,674.3552501,733.2059033,714.0161464
201,10249,674.3552501,733.2059033,714.0161464
201,10254,674.3552501,733.2059033,714.0161464
201,10257,674.3552501,733.2059033,714.0161464
201,10258,674.3552501,733.2059033,714.0161464
201,10259,674.3552501,733.2059033,714.0161464
202,10118,674.3552501,733.2059033,714.0161464
202,10119,674.3552501,733.2059033,714.0161464
202,10129,674.3552501,733.2059033,714.0161464
202,10130,674.3552501,733.2059033,714.0161464
203,10006,674.3552501,733.2059033,714.0161464
203,10007,674.3552501,733.2059033,714.0161464
203,10008,674.3552501,733.2059033,714.0161464
203,10009,674.3552501,733.2059033,714.0161464
203,10010,674.3552501,733.2059033,714.0161464
203,10011,674.3552501,733.2059033,714.0161464
203,10012,674.3552501,733.2059033,714.0161464
203,10026,674.3552501,733.2059033,714.0161464
203,10027,674.3552501,733.2059033,714.0161464
203,10031,674.3552501,733.2059033,714.0161464
203,10037,674.3552501,733.2059033,714.0161464
203,10040,674.3552501,733.2059033,714.0161464
203,10041,674.3552501,733.2059033,714.0161464
203,10042,674.3552501,733.2059033,714.0161464
203,10043,674.3552501,733.2059033,714.0161464
203,10044,674.3552501,733.2059033,714.0161464
203,10048,674.3552501,733.2059033,714.0161464
203,10050,674.3552501,733.2059033,714.0161464
203,10058,674.3552501,733.2059033,714.0161464
203,10059,674.3552501,733.2059033,714.0161464
203,10060,674.3552501,733.2059033,714.0161464
203,10063,674.3552501,733.2059033,714.0161464
203,10073,674.3552501,733.2059033,714.0161464
203,10077,674.3552501,733.2059033,714.0161464
203,10080,674.3552501,733.2059033,714.0161464
203,10081,674.3552501,733.2059033,714.0161464
203,10082,674.3552501,733.2059033,714.0161464
203,10083,674.3552501,733.2059033,714.0161464
203,10087,674.3552501,733.2059033,714.0161464
203,10091,674.3552501,733.2059033,714.0161464
203,10092,674.3552501,733.2059033,714.0161464
203,10093,674.3552501,733.2059033,714.0161464
203,10096,674.3552501,733.2059033,714.0161464
203,10100,674.3552501,733.2059033,714.0161464
203,10102,674.3552501,733.2059033,714.0161464
203,10105,674.3552501,733.2059033,714.0161464
203,10106,674.3552501,733.2059033,714.0161464
203,10110,674.3552501,733.2059033,714.0161464
203,10114,674.3552501,733.2059033,714.0161464
203,10116,674.3552501,733.2059033,714.0161464
203,10118,674.3552501,733.2059033,714.0161464
203,10119,674.3552501,733.2059033,714.0161464
203,10122,674.3552501,733.2059033,714.0161464
203,10129,674.3552501,733.2059033,714.0161464
203,10130,674.3552501,733.2059033,714.0161464
203,10131,674.3552501,733.2059033,714.0161464
203,10133,674.3552501,733.2059033,714.0161464
203,10134,674.3552501,733.2059033,714.0161464
203,10135,674.3552501,733.2059033,714.0161464
203,10136,674.3552501,733.2059033,714.0161464
203,10141,674.3552501,733.2059033,714.0161464
203,10146,674.3552501,733.2059033,714.0161464
203,10156,674.3552501,733.2059033,714.0161464
203,10158,674.3552501,733.2059033,714.0161464
203,10159,674.3552501,733.2059033,714.0161464
203,10161,674.3552501,733.2059033,714.0161464
203,10169,674.3552501,733.2059033,714.0161464
203,10176,674.3552501,733.2059033,714.0161464
203,10183,674.3552501,733.2059033,714.0161464
203,10186,674.3552501,733.2059033,714.0161464
203,10188,674.3552501,733.2059033,714.0161464
203,10189,674.3552501,733.2059033,714.0161464
203,10194,674.3552501,733.2059033,714.0161464
203,10197,674.3552501,733.2059033,714.0161464
203,10199,674.3552501,733.2059033,714.0161464
203,10206,674.3552501,733.2059033,714.0161464
203,10207,674.3552501,733.2059033,714.0161464
203,10209,674.3552501,733.2059033,714.0161464
203,10211,674.3552501,733.2059033,714.0161464
203,10212,674.3552501,733.2059033,714.0161464
203,10214,674.3552501,733.2059033,714.0161464
203,10215,674.3552501,733.2059033,714.0161464
203,10216,674.3552501,733.2059033,714.0161464
203,10217,674.3552501,733.2059033,714.0161464
203,10218,674.3552501,733.2059033,714.0161464
203,10229,674.3552501,733.2059033,714.0161464
203,10231,674.3552501,733.2059033,714.0161464
203,10240,674.3552501,733.2059033,714.0161464
203,10241,674.3552501,733.2059033,714.0161464
203,10243,674.3552501,733.2059033,714.0161464
203,10245,674.3552501,733.2059033,714.0161464
203,10246,674.3552501,733.2059033,714.0161464
203,10249,674.3552501,733.2059033,714.0161464
203,10254,674.3552501,733.2059033,714.0161464
203,10257,674.3552501,733.2059033,714.0161464
203,10258,674.3552501,733.2059033,714.0161464
203,10259,674.3552501,733.2059033,714.0161464
204,10007,674.3552501,733.2059033,714.0161464
205,10003,674.3552501,733.2059033,714.0161464
205,10005,674.3552501,733.2059033,714.0161464
205,10006,674.3552501,733.2059033,714.0161464
205,10007,674.3552501,733.2059033,714.0161464
205,10008,674.3552501,733.2059033,714.0161464
205,10009,674.3552501,733.2059033,714.0161464
205,10010,674.3552501,733.2059033,714.0161464
205,10011,674.3552501,733.2059033,714.0161464
205,10012,674.3552501,733.2059033,714.0161464
205,10026,674.3552501,733.2059033,714.0161464
205,10027,674.3552501,733.2059033,714.0161464
205,10031,674.3552501,733.2059033,714.0161464
205,10037,674.3552501,733.2059033,714.0161464
205,10038,674.3552501,733.2059033,714.0161464
205,10039,674.3552501,733.2059033,714.0161464
205,10040,674.3552501,733.2059033,714.0161464
205,10041,674.3552501,733.2059033,714.0161464
205,10042,674.3552501,733.2059033,714.0161464
205,10043,674.3552501,733.2059033,714.0161464
205,10044,674.3552501,733.2059033,714.0161464
205,10046,674.3552501,733.2059033,714.0161464
205,10048,674.3552501,733.2059033,714.0161464
205,10050,674.3552501,733.2059033,714.0161464
205,10058,674.3552501,733.2059033,714.0161464
205,10059,674.3552501,733.2059033,714.0161464
205,10060,674.3552501,733.2059033,714.0161464
205,10063,674.3552501,733.2059033,714.0161464
205,10073,674.3552501,733.2059033,714.0161464
205,10077,674.3552501,733.2059033,714.0161464
205,10080,674.3552501,733.2059033,714.0161464
205,10081,674.3552501,733.2059033,714.0161464
205,10082,674.3552501,733.2059033,714.0161464
205,10083,674.3552501,733.2059033,714.0161464
205,10087,674.3552501,733.2059033,714.0161464
205,10091,674.3552501,733.2059033,714.0161464
205,10092,674.3552501,733.2059033,714.0161464
205,10093,674.3552501,733.2059033,714.0161464
205,10096,674.3552501,733.2059033,714.0161464
205,10100,674.3552501,733.2059033,714.0161464
205,10102,674.3552501,733.2059033,714.0161464
205,10105,674.3552501,733.2059033,714.0161464
205,10106,674.3552501,733.2059033,714.0161464
205,10110,674.3552501,733.2059033,714.0161464
205,10114,674.3552501,733.2059033,714.0161464
205,10116,674.3552501,733.2059033,714.0161464
205,10118,674.3552501,733.2059033,714.0161464
205,10119,674.3552501,733.2059033,714.0161464
205,10122,674.3552501,733.2059033,714.0161464
205,10129,674.3552501,733.2059033,714.0161464
205,10130,674.3552501,733.2059033,714.0161464
205,10131,674.3552501,733.2059033,714.0161464
205,10133,674.3552501,733.2059033,714.0161464
205,10134,674.3552501,733.2059033,714.0161464
205,10135,674.3552501,733.2059033,714.0161464
205,10136,674.3552501,733.2059033,714.0161464
205,10141,674.3552501,733.2059033,714.0161464
205,10146,674.3552501,733.2059033,714.0161464
205,10156,674.3552501,733.2059033,714.0161464
205,10158,674.3552501,733.2059033,714.0161464
205,10159,674.3552501,733.2059033,714.0161464
205,10161,674.3552501,733.2059033,714.0161464
205,10169,674.3552501,733.2059033,714.0161464
205,10176,674.3552501,733.2059033,714.0161464
205,10183,674.3552501,733.2059033,714.0161464
205,10186,674.3552501,733.2059033,714.0161464
205,10188,674.3552501,733.2059033,714.0161464
205,10189,674.3552501,733.2059033,714.0161464
205,10194,674.3552501,733.2059033,714.0161464
205,10197,674.3552501,733.2059033,714.0161464
205,10198,674.3552501,733.2059033,714.0161464
205,10199,674.3552501,733.2059033,714.0161464
205,10203,674.3552501,733.2059033,714.0161464
205,10204,674.3552501,733.2059033,714.0161464
205,10206,674.3552501,733.2059033,714.0161464
205,10207,674.3552501,733.2059033,714.0161464
205,10209,674.3552501,733.2059033,714.0161464
205,10211,674.3552501,733.2059033,714.0161464
205,10212,674.3552501,733.2059033,714.0161464
205,10214,674.3552501,733.2059033,714.0161464
205,10215,674.3552501,733.2059033,714.0161464
205,10216,674.3552501,733.2059033,714.0161464
205,10217,674.3552501,733.2059033,714.0161464
205,10218,674.3552501,733.2059033,714.0161464
205,10229,674.3552501,733.2059033,714.0161464
205,10231,674.3552501,733.2059033,714.0161464
205,10233,674.3552501,733.2059033,714.0161464
205,10234,674.3552501,733.2059033,714.0161464
205,10235,674.3552501,733.2059033,714.0161464
205,10236,674.3552501,733.2059033,714.0161464
205,10237,674.3552501,733.2059033,714.0161464
205,10240,674.3552501,733.2059033,714.0161464
205,10241,674.3552501,733.2059033,714.0161464
205,10243,674.3552501,733.2059033,714.0161464
205,10245,674.3552501,733.2059033,714.0161464
205,10246,674.3552501,733.2059033,714.0161464
205,10249,674.3552501,733.2059033,714.0161464
205,10254,674.3552501,733.2059033,714.0161464
205,10257,674.3552501,733.2059033,714.0161464
205,10258,674.3552501,733.2059033,714.0161464
205,10259,674.3552501,733.2059033,714.0161464
206,10003,674.3552501,733.2059033,714.0161464
206,10005,674.3552501,733.2059033,714.0161464
206,10006,674.3552501,733.2059033,714.0161464
206,10007,674.3552501,733.2059033,714.0161464
206,10008,674.3552501,733.2059033,714.0161464
206,10009,674.3552501,733.2059033,714.0161464
206,10010,674.3552501,733.2059033,714.0161464
206,10011,674.3552501,733.2059033,714.0161464
206,10012,674.3552501,733.2059033,714.0161464
206,10026,674.3552501,733.2059033,714.0161464
206,10027,674.3552501,733.2059033,714.0161464
206,10031,674.3552501,733.2059033,714.0161464
206,10037,674.3552501,733.2059033,714.0161464
206,10038,674.3552501,733.2059033,714.0161464
206,10039,674.3552501,733.2059033,714.0161464
206,10040,674.3552501,733.2059033,714.0161464
206,10041,674.3552501,733.2059033,714.0161464
206,10042,674.3552501,733.2059033,714.0161464
206,10043,674.3552501,733.2059033,714.0161464
206,10044,674.3552501,733.2059033,714.0161464
206,10046,674.3552501,733.2059033,714.0161464
206,10048,674.3552501,733.2059033,714.0161464
206,10050,674.3552501,733.2059033,714.0161464
206,10058,674.3552501,733.2059033,714.0161464
206,10059,674.3552501,733.2059033,714.0161464
206,10060,674.3552501,733.2059033,714.0161464
206,10063,674.3552501,733.2059033,714.0161464
206,10073,674.3552501,733.2059033,714.0161464
206,10077,674.3552501,733.2059033,714.0161464
206,10080,674.3552501,733.2059033,714.0161464
206,10081,674.3552501,733.2059033,714.0161464
206,10082,674.3552501,733.2059033,714.0161464
206,10083,674.3552501,733.2059033,714.0161464
206,10087,674.3552501,733.2059033,714.0161464
206,10091,674.3552501,733.2059033,714.0161464
206,10092,674.3552501,733.2059033,714.0161464
206,10093,674.3552501,733.2059033,714.0161464
206,10096,674.3552501,733.2059033,714.0161464
206,10100,674.3552501,733.2059033,714.0161464
206,10102,674.3552501,733.2059033,714.0161464
206,10105,674.3552501,733.2059033,714.0161464
206,10106,674.3552501,733.2059033,714.0161464
206,10110,674.3552501,733.2059033,714.0161464
206,10114,674.3552501,733.2059033,714.0161464
206,10116,674.3552501,733.2059033,714.0161464
206,10118,674.3552501,733.2059033,714.0161464
206,10119,674.3552501,733.2059033,714.0161464
206,10129,674.3552501,733.2059033,714.0161464
206,10130,674.3552501,733.2059033,714.0161464
206,10131,674.3552501,733.2059033,714.0161464
206,10133,674.3552501,733.2059033,714.0161464
206,10134,674.3552501,733.2059033,714.0161464
206,10135,674.3552501,733.2059033,714.0161464
206,10136,674.3552501,733.2059033,714.0161464
206,10141,674.3552501,733.2059033,714.0161464
206,10146,674.3552501,733.2059033,714.0161464
206,10156,674.3552501,733.2059033,714.0161464
206,10158,674.3552501,733.2059033,714.0161464
206,10159,674.3552501,733.2059033,714.0161464
206,10161,674.3552501,733.2059033,714.0161464
206,10169,674.3552501,733.2059033,714.0161464
206,10176,674.3552501,733.2059033,714.0161464
206,10183,674.3552501,733.2059033,714.0161464
206,10186,674.3552501,733.2059033,714.0161464
206,10188,674.3552501,733.2059033,714.0161464
206,10189,674.3552501,733.2059033,714.0161464
206,10194,674.3552501,733.2059033,714.0161464
206,10197,674.3552501,733.2059033,714.0161464
206,10198,674.3552501,733.2059033,714.0161464
206,10199,674.3552501,733.2059033,714.0161464
206,10203,674.3552501,733.2059033,714.0161464
206,10204,674.3552501,733.2059033,714.0161464
206,10206,674.3552501,733.2059033,714.0161464
206,10207,674.3552501,733.2059033,714.0161464
206,10209,674.3552501,733.2059033,714.0161464
206,10211,674.3552501,733.2059033,714.0161464
206,10212,674.3552501,733.2059033,714.0161464
206,10214,674.3552501,733.2059033,714.0161464
206,10215,674.3552501,733.2059033,714.0161464
206,10216,674.3552501,733.2059033,714.0161464
206,10217,674.3552501,733.2059033,714.0161464
206,10218,674.3552501,733.2059033,714.0161464
206,10231,674.3552501,733.2059033,714.0161464
206,10233,674.3552501,733.2059033,714.0161464
206,10234,674.3552501,733.2059033,714.0161464
206,10235,674.3552501,733.2059033,714.0161464
206,10236,674.3552501,733.2059033,714.0161464
206,10237,674.3552501,733.2059033,714.0161464
206,10240,674.3552501,733.2059033,714.0161464
206,10241,674.3552501,733.2059033,714.0161464
206,10243,674.3552501,733.2059033,714.0161464
206,10246,674.3552501,733.2059033,714.0161464
206,10249,674.3552501,733.2059033,714.0161464
206,10254,674.3552501,733.2059033,714.0161464
206,10257,674.3552501,733.2059033,714.0161464
206,10258,674.3552501,733.2059033,714.0161464
206,10259,674.3552501,733.2059033,714.0161464
207,10003,674.3552501,733.2059033,714.0161464
207,10005,674.3552501,733.2059033,714.0161464
207,10006,674.3552501,733.2059033,714.0161464
207,10007,674.3552501,733.2059033,714.0161464
207,10008,674.3552501,733.2059033,714.0161464
207,10009,674.3552501,733.2059033,714.0161464
207,10010,674.3552501,733.2059033,714.0161464
207,10011,674.3552501,733.2059033,714.0161464
207,10012,674.3552501,733.2059033,714.0161464
207,10026,674.3552501,733.2059033,714.0161464
207,10031,674.3552501,733.2059033,714.0161464
207,10037,674.3552501,733.2059033,714.0161464
207,10038,674.3552501,733.2059033,714.0161464
207,10039,674.3552501,733.2059033,714.0161464
207,10040,674.3552501,733.2059033,714.0161464
207,10041,674.3552501,733.2059033,714.0161464
207,10042,674.3552501,733.2059033,714.0161464
207,10043,674.3552501,733.2059033,714.0161464
207,10044,674.3552501,733.2059033,714.0161464
207,10046,674.3552501,733.2059033,714.0161464
207,10048,674.3552501,733.2059033,714.0161464
207,10050,674.3552501,733.2059033,714.0161464
207,10058,674.3552501,733.2059033,714.0161464
207,10059,674.3552501,733.2059033,714.0161464
207,10060,674.3552501,733.2059033,714.0161464
207,10063,674.3552501,733.2059033,714.0161464
207,10073,674.3552501,733.2059033,714.0161464
207,10077,674.3552501,733.2059033,714.0161464
207,10080,674.3552501,733.2059033,714.0161464
207,10081,674.3552501,733.2059033,714.0161464
207,10082,674.3552501,733.2059033,714.0161464
207,10083,674.3552501,733.2059033,714.0161464
207,10087,674.3552501,733.2059033,714.0161464
